date,face_index,mood,confidence,all_emotions
2024-11-03 02:05:33,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:05:37,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:05:39,1,happy,88.9791190624237,"{'angry': 0.00010614028269628761, 'disgust': 5.884188691851477e-07, 'fear': 0.0006651804142165929, 'happy': 88.9791190624237, 'sad': 0.0018277492927154526, 'surprise': 0.5179636180400848, 'neutral': 10.500311851501465}"
2024-11-03 02:05:44,1,happy,88.9791190624237,"{'angry': 0.00010614028269628761, 'disgust': 5.884188691851477e-07, 'fear': 0.0006651804142165929, 'happy': 88.9791190624237, 'sad': 0.0018277492927154526, 'surprise': 0.5179636180400848, 'neutral': 10.500311851501465}"
2024-11-03 02:05:44,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:05:53,1,happy,88.9791190624237,"{'angry': 0.00010614028269628761, 'disgust': 5.884188691851477e-07, 'fear': 0.0006651804142165929, 'happy': 88.9791190624237, 'sad': 0.0018277492927154526, 'surprise': 0.5179636180400848, 'neutral': 10.500311851501465}"
2024-11-03 02:05:55,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:05:56,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:05:58,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:05:58,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
